id_projeto_camara,nome_autor
105255,Luiz Otávio Fernandes Coelho - Pardal
105254,Luiz Otávio Fernandes Coelho - Pardal
105227,Luiz Otávio Fernandes Coelho - Pardal
105225,Luiz Otávio Fernandes Coelho - Pardal
105124,Luiz Otávio Fernandes Coelho - Pardal
104443,Luiz Otávio Fernandes Coelho - Pardal
104396,Luiz Otávio Fernandes Coelho - Pardal
104394,Luiz Otávio Fernandes Coelho - Pardal
104388,Luiz Otávio Fernandes Coelho - Pardal
104381,Luiz Otávio Fernandes Coelho - Pardal
105195,Vagner de Oliveira
105176,Zé Márcio
105247,Nilton Militão
105245,Nilton Militão
105243,Nilton Militão
105267,Sargento Mello Casal
105147,Sargento Mello Casal
105115,Sargento Mello Casal
104640,Sargento Mello Casal
105206,Marlon Siqueira
105201,Marlon Siqueira
105185,Marlon Siqueira
105182,Marlon Siqueira
105221,Kátia Franco Protetora
105218,Kátia Franco Protetora
105226,Tallia Sobral
105264,Bejani Júnior
105231,Bejani Júnior
105230,Bejani Júnior
105216,Bejani Júnior
105215,Bejani Júnior
105212,Bejani Júnior
105210,Bejani Júnior
105208,Bejani Júnior
105207,Bejani Júnior
105198,Tiago Bonecão
105137,Tiago Bonecão
105261,Julinho Rossignoli
105260,Julinho Rossignoli
105258,Julinho Rossignoli
105213,Julinho Rossignoli
105211,Julinho Rossignoli
105209,Julinho Rossignoli
105205,Julinho Rossignoli
105204,Julinho Rossignoli
105252,Maurício Delgado
105251,Maurício Delgado
105250,Maurício Delgado
105190,João Wagner
105188,João Wagner
105183,João Wagner
105180,João Wagner
105263,André Luiz
105249,André Luiz
105249,Vagner de Oliveira
105249,Nilton Militão
105229,André Luiz
105222,André Luiz
103419,André Luiz
103327,André Luiz
103283,André Luiz
101216,André Luiz
105112,Laiz Perrut
105181,Cida Oliveira
105177,Cida Oliveira
105175,Cida Oliveira
105171,Cida Oliveira
105170,Juraci Scheffer
105166,Juraci Scheffer
105163,Juraci Scheffer
105162,Juraci Scheffer
105159,Juraci Scheffer
105156,Juraci Scheffer
105128,Luiz Otávio Fernandes Coelho - Pardal
105127,Luiz Otávio Fernandes Coelho - Pardal
105126,Luiz Otávio Fernandes Coelho - Pardal
105123,Luiz Otávio Fernandes Coelho - Pardal
104445,Luiz Otávio Fernandes Coelho - Pardal
104441,Luiz Otávio Fernandes Coelho - Pardal
105151,Sargento Mello Casal
105150,Sargento Mello Casal
105161,Julinho Rossignoli
105160,Julinho Rossignoli
105158,Julinho Rossignoli
105157,Julinho Rossignoli
105155,Julinho Rossignoli
105153,Julinho Rossignoli
105152,Julinho Rossignoli
105167,Maurício Delgado
105165,Maurício Delgado
105164,Maurício Delgado
104573,André Luiz
103280,André Luiz
103270,André Luiz
100802,André Luiz
100360,André Luiz
105144,Juraci Scheffer
105118,Juraci Scheffer
105117,Juraci Scheffer
105110,Juraci Scheffer
105109,Juraci Scheffer
105107,Juraci Scheffer
105106,Juraci Scheffer
105105,Juraci Scheffer
105104,Juraci Scheffer
105102,Juraci Scheffer
105097,Juraci Scheffer
105096,Juraci Scheffer
105095,Juraci Scheffer
105094,Juraci Scheffer
105093,Juraci Scheffer
105092,Juraci Scheffer
105091,Juraci Scheffer
105089,Juraci Scheffer
105129,Luiz Otávio Fernandes Coelho - Pardal
105122,Luiz Otávio Fernandes Coelho - Pardal
105121,Luiz Otávio Fernandes Coelho - Pardal
105120,Luiz Otávio Fernandes Coelho - Pardal
104483,Luiz Otávio Fernandes Coelho - Pardal
104478,Luiz Otávio Fernandes Coelho - Pardal
104477,Luiz Otávio Fernandes Coelho - Pardal
104438,Luiz Otávio Fernandes Coelho - Pardal
104403,Luiz Otávio Fernandes Coelho - Pardal
105132,Dr. Antônio Aguiar
