id_projeto_camara,nome_autor
4247,Flávio Cheker
21856,Flávio Cheker
28672,Flávio Cheker
1572,Flávio Cheker
8691,Flávio Cheker
18404,Flávio Cheker
13081,Chico Evangelista
5882,Chico Evangelista
18193,Chico Evangelista
20637,Chico Evangelista
30352,Chico Evangelista
3861,Chico Evangelista
29714,Figueirôa
6632,Francisco Canalli
20480,Isauro Calais
19988,Gasparette
32990,Fiorilo
27295,Flávio Cheker
27294,Flávio Cheker
3613,Flávio Cheker
3612,Flávio Cheker
25871,Flávio Cheker
3611,Flávio Cheker
39178,Ana do Padre Frederico
20322,Ana do Padre Frederico
21258,Ana do Padre Frederico
20321,Ana do Padre Frederico
36884,Ana do Padre Frederico
21257,Ana do Padre Frederico
39177,Ana do Padre Frederico
3860,Ana do Padre Frederico
21256,Ana do Padre Frederico
3034,José Emanuel
38468,Isauro e Rodrigo Mattos
38468, Rodrigo Mattos
4245,Gasparette
11209,Gasparette
6631,Gasparette
13836,Gasparette
13569,Noraldino
2516,Noraldino
30349,José Laerte
30348,José Laerte
30347,José Laerte
3610,Isauro Calais
16988,Isauro Calais
20565,Isauro Calais
20865,Isauro Calais
37819,Isauro Calais
37818,Isauro Calais
15879,Wanderson Castelar
5776,Fiorilo
3609,José Laerte
3608,José Laerte
34390,Betão
34831,Fiorilo
25867,Flávio Cheker
754,Todos os Vereadores
1949,Fiorilo
9979,Fiorilo
9978,Fiorilo
19311,Chico Evangelista
27293,Chico Evangelista
17477,Chico Evangelista
14905,Chico Evangelista
28483,Chico Evangelista
32989,Chico Evangelista
7579,Flávio Cheker
19310,José Emanuel
4244,Wanderson Castelar
21169,Gasparette
4243,Gasparette
39118,Wanderson Castelar
515,Isauro Calais
22971,Betão
22970,Betão
22969,Betão
22968,Betão
32988,José Emanuel
32004,José Emanuel
10743,José Emanuel
33468,Wanderson Castelar
11091,Gasparette
11090,Gasparette
17512,Isauro Calais
3607,Isauro Calais
4241,Isauro Calais
32460,Isauro Calais
3606,Flávio Cheker
3605,Flávio Cheker
4890,Flávio Cheker
5126,Gasparette
19687,Gasparette
9977,Fiorilo
9976,Fiorilo
3604,Fiorilo
9975,Fiorilo
9974,Fiorilo
30345,Fiorilo
9973,Fiorilo
16483,Noraldino
12476,Figueirôa
10490,Isauro Calais
39140,Flávio Cheker
38684,Noraldino
11089,Gasparette
31630,Gasparette
14957,Gasparette
13077,Gasparette
13155,Gasparette
34589,Gasparette
32458,Gasparette
3601,Fiorilo
32359,Fiorilo
16731,Fiorilo
5536,Fiorilo
33537,Fiorilo
306,Figueirôa
13076,Gasparette
13075,Gasparette
13074,Gasparette
20636,Gasparette
20635,Gasparette
21255,Gasparette
32987,Gasparette
13073,Gasparette
32002,Fiorilo
27453,Isauro Calais
3997,Wanderson Castelar
3996,Wanderson Castelar
29916,Fiorilo
9968,Fiorilo
16267,Fiorilo
20416,Isauro Calais
3600,Isauro Calais
6065,Betão
30833,José Emanuel
14930,Pastor Carlos
21254,Ana do Padre Frederico
18813,Noraldino
5694,Noraldino
26572,Noraldino
29762,Noraldino
13777,Noraldino
34586,Noraldino
28262,Noraldino
32249,Noraldino
25855,Noraldino
17211,Noraldino
1115,Noraldino
14058,Noraldino
13776,Noraldino
35558,Noraldino
5693,Noraldino
26571,Noraldino
31219,Noraldino
32634,Noraldino
34858,Noraldino
17210,Noraldino
3222,Noraldino
20689,Noraldino
4236,Noraldino
26570,Noraldino
26569,Noraldino
3221,Noraldino
11824,Noraldino
22961,Noraldino
14057,Noraldino
14056,Noraldino
5923,Noraldino
20634,Noraldino
14055,Noraldino
26568,Noraldino
26567,Noraldino
5775,Noraldino
11088,Noraldino
11087,Noraldino
36958,Dr. Luiz Carlos
36958, Julio Gasparette
36958, Betão
36958, Tico-Tico
36958, Chico Evangelista
36958, Fiorilo
36958, João do Joaninho
36958, Tico-Tico
36958, Chico Evangelista
36958, João do Joaninho
36958, Dr Luiz Carlos dos Santos
36958, Betão
38442,Noraldino
17208,Noraldino
17207,Noraldino
20633,Noraldino
20614,Noraldino
15474,Noraldino
13775,Noraldino
15877,Noraldino
14054,Noraldino
18812,Noraldino
4234,Noraldino
1114,Noraldino
13219,Noraldino
24257,Noraldino
34470,Noraldino
28357,Noraldino
26566,Noraldino
4233,Noraldino
17206,Noraldino
26565,Noraldino
12772,Noraldino
26564,Noraldino
5703,Noraldino
28607,Noraldino
32248,Noraldino
31438,Noraldino
26563,Noraldino
16480,Noraldino
5692,Noraldino
5691,Noraldino
26562,Noraldino
26561,Noraldino
31437,Noraldino
26560,Noraldino
32247,Noraldino
26559,Noraldino
1669,Noraldino
26558,Noraldino
26557,Noraldino
8548,Noraldino
8547,Noraldino
15473,Noraldino
14447,Noraldino
15472,Noraldino
3596,Wanderson Castelar
3595,Wanderson Castelar
1600,Wanderson Castelar
9943,Fiorilo
22724,Fiorilo
15078,Fiorilo
10342,Fiorilo
4784,Fiorilo
4232,Fiorilo
4231,Fiorilo
4230,Fiorilo
8675,Isauro Calais
14310,Isauro Calais
8674,Isauro Calais
19970,Isauro Calais
16414,Isauro Calais
3594,Isauro Calais
35086,Isauro Calais
3593,Isauro Calais
23836,Flávio Cheker
22722,Flávio Cheker
26869,Flávio Cheker
21852,Flávio Cheker
28671,Flávio Cheker
4881,Flávio Cheker
3592,Flávio Cheker
4229,Ana do Padre Frederico
21252,Ana do Padre Frederico
38498,Pastor Carlos
38672,Todos os vereadores
3051,Flávio Cheker
36919,José Laerte
3995,Julio Gasparette
32871,Julio Gasparette
4228,Julio Gasparette
10779,Julio Gasparette
25845,Julio Gasparette
5846,Julio Gasparette
8127,Julio Gasparette
33536,Fiorilo
33535,Fiorilo
37002,Fiorilo
3994,Fiorilo
24215,Doutor Luiz Carlos
4716,Doutor Luiz Carlos
7718,Francisco Canalli
3858,Francisco Canalli
3589,Isauro Calais
5772,Isauro Calais
4227,Isauro Calais
30340,Isauro Calais
32172,Isauro Calais
29705,Isauro Calais
13727,Isauro Calais
29704,Isauro Calais
30832,Isauro Calais
12026,Isauro Calais
27889,Isauro Calais
11604,Chico Evangelista
22954,Chico Evangelista
4226,Ana do Padre Frederico
4225,Ana do Padre Frederico
4224,Ana do Padre Frederico
32755,Ana do Padre Frederico
3071,Ana do Padre Frederico
4223,Ana do Padre Frederico
13682,Ana do Padre Frederico
15291,João do Joaninho
25832,João do Joaninho
4507,João do Joaninho
15290,João do Joaninho
30339,João do Joaninho
26149,João do Joaninho
25831,João do Joaninho
16342,João do Joaninho
4221,João do Joaninho
25361,João do Joaninho
4220,Fiorilo
4219,Flávio Cheker
33145,Betão
33144,Betão
33143,Betão
33142,Betão
22720,Flávio Cheker
3993,Flávio Cheker
4218,Flávio Cheker
6302,Ana do Padre Frederico
30709,Ana do Padre Frederico
30721,Ana do Padre Frederico
30831,Ana do Padre Frederico
30830,Ana do Padre Frederico
13689,Ana do Padre Frederico
